-0.13977565099139305, 0.18536298685545738
-0.12887596568136717, 0.5382189435847309
-0.11801728232235065, 1.002600207059853
-0.10717226628033727, 1.5041565727835877
-0.09631358292132075, 1.968537836258708
-0.08174422299594436, 2.339878839234766
-0.07821122155062554, 2.730114907967703
-0.0710153791484579, 3.157423574071732
-0.060115693838431905, 3.5102795308010073
-0.05289251680225793, 3.8632379924078046
-0.03836415882789096, 4.346104302129708
-0.027457639859363447, 4.6803727077346755
-0.0018450877954275802, 5.014231093829547
0.01645544967181345, 5.23676918293362
0.0495030221854722, 5.347371945781752
0.08268043421066118, 5.104811237268039
0.09386029951925201, 4.695577597900699
0.10504699848634447, 4.267756407409052
0.12354571205013165, 3.951255513908202
0.14935644021061323, 3.7460749173981522
0.18603268538861306, 3.986688033238914
0.20059521165548788, 4.37661658733928
0.22261325934759058, 4.4875268648199835
0.26306851767696615, 4.449224208918607
0.29979943212297855, 4.541136915764908
0.3254393188209205, 4.800645097362548
0.3584527230420713, 5.0041856158322195
0.3989421496639548, 4.872945204309303
0.43194872022660413, 5.0950732739032825
0.45391893230919556, 5.3360964092541385
0.4979755286689057, 5.502154310842623
0.5457838035459855, 5.463646645186199
0.5714510248779335, 5.648804622286609
0.6155007875791422, 5.8334500749994005
0.6596598888163759, 5.720694709723269
0.6926937940130319, 5.868472574820017
0.7257208655511859, 6.034837991041073
0.7588641092838667, 5.885215038148897
0.8066792178194476, 5.8281198213681655
0.8396926220405988, 6.031660339837837
0.8728358657732797, 5.88203738694566
0.8765943779491508, 5.658884268576446
0.8877469086237356, 5.324000833706336
0.8951955963904615, 5.063570108210981
0.8989882768588405, 4.747479234220227
0.9101271402164218, 4.4497709015987335
0.9102159777769424, 4.2081327369827335
0.9213480074760222, 3.9290119554855476
0.9288513645107613, 3.5198808209957315
0.9400243961608507, 3.129234732752699
0.9438170766292294, 2.8131438587619453
0.9586392819191648, 2.4967454701386202
0.966101637002894, 2.19913964239465
0.9809170086343276, 1.9013288048956323
0.9957118792902561, 1.6592806207695379
1.0178529328353871, 1.435614978012703
1.0436089917278562, 1.3791347904971136
1.0729800559676628, 1.4898400582227698
1.0875699168685444, 1.8054184078259041
1.1057611157997602, 2.3253573149189
1.1166949694022938, 2.5852755160266376
1.138658347826384, 2.844886202501801
1.153282377019773, 3.0675267964833983
1.182687609552088, 3.0852943085875166
1.197475646549515, 2.8618336755857285
1.2306462249162022, 2.637860518196323
1.2600036218390058, 2.7857408881705945
1.2966661997000024, 3.0635291062599723
1.3408116336202331, 2.9879488432324575
1.3886199084973128, 2.9494411775760314
1.436380347764881, 3.041046369789762
1.4768697743867647, 2.9098059582668467
1.5320584004455546, 2.796743078358144
1.5687893148915668, 2.8886557852044445
1.6313241238395593, 2.7939754466650033
1.7012051156767543, 2.71767764949482
1.774735281153795, 2.715627551944345
1.840932931058636, 2.658019810775995
1.910813922895831, 2.5817220136058125
1.9696380552774633, 2.580081935565433
